Heuristic,Metric,Value,Epoch
SJF,MeanRew_upper,-5.580169510724003,159
SJF,MeanSlowdown,3.142857142857143,160
SJF,MaxRew,-1.3836478232080873,160
SJF,MeanRew_upper,-5.580169510724003,160
SJF,MeanSlowdown,3.142857142857143,161
SJF,MaxRew,-1.3836478232080873,161
SJF,MeanRew_upper,-5.580169510724003,161
SJF,MeanSlowdown,3.142857142857143,162
SJF,MaxRew,-1.3836478232080873,162
SJF,MeanRew_upper,-5.580169510724003,162
SJF,MeanSlowdown,3.142857142857143,163
SJF,MaxRew,-1.3836478232080873,163
SJF,MeanRew_upper,-5.580169510724003,163
SJF,MeanSlowdown,3.142857142857143,164
SJF,MaxRew,-1.3836478232080873,164
SJF,MeanRew_upper,-5.580169510724003,164
SJF,MeanSlowdown,3.142857142857143,165
SJF,MaxRew,-1.3836478232080873,165
SJF,MeanRew_upper,-5.580169510724003,165
SJF,MeanSlowdown,3.142857142857143,166
SJF,MaxRew,-1.3836478232080873,166
SJF,MeanRew_upper,-5.580169510724003,166
SJF,MeanSlowdown,3.142857142857143,167
SJF,MaxRew,-1.3836478232080873,167
SJF,MeanRew_upper,-5.580169510724003,167
SJF,MeanSlowdown,3.142857142857143,168
SJF,MaxRew,-1.3836478232080873,168
SJF,MeanRew_upper,-5.580169510724003,168
SJF,MeanSlowdown,3.142857142857143,169
SJF,MaxRew,-1.3836478232080873,169
SJF,MeanRew_upper,-5.580169510724003,169
SJF,MeanSlowdown,3.142857142857143,170
SJF,MaxRew,-1.3836478232080873,170
SJF,MeanRew_upper,-5.580169510724003,170
SJF,MeanSlowdown,3.142857142857143,171
SJF,MaxRew,-1.3836478232080873,171
SJF,MeanRew_upper,-5.580169510724003,171
SJF,MeanSlowdown,3.142857142857143,172
SJF,MaxRew,-1.3836478232080873,172
SJF,MeanRew_upper,-5.580169510724003,172
SJF,MeanSlowdown,3.142857142857143,173
SJF,MaxRew,-1.3836478232080873,173
SJF,MeanRew_upper,-5.580169510724003,173
SJF,MeanSlowdown,3.142857142857143,174
SJF,MaxRew,-1.3836478232080873,174
SJF,MeanRew_upper,-5.580169510724003,174
SJF,MeanSlowdown,3.142857142857143,175
SJF,MaxRew,-1.3836478232080873,175
SJF,MeanRew_upper,-5.580169510724003,175
SJF,MeanSlowdown,3.142857142857143,176
SJF,MaxRew,-1.3836478232080873,176
SJF,MeanRew_upper,-5.580169510724003,176
SJF,MeanSlowdown,3.142857142857143,177
SJF,MaxRew,-1.3836478232080873,177
SJF,MeanRew_upper,-5.580169510724003,177
SJF,MeanSlowdown,3.142857142857143,178
SJF,MaxRew,-1.3836478232080873,178
SJF,MeanRew_upper,-5.580169510724003,178
SJF,MeanSlowdown,3.142857142857143,179
SJF,MaxRew,-1.3836478232080873,179
