Heuristic,Metric,Value,Epoch
FCFS,MeanRew_upper,-13.688513208246558,151
FCFS,MeanSlowdown,1.1875,152
FCFS,MaxRew,-8.061379139661227,152
FCFS,MeanRew_upper,-13.688513208246558,152
FCFS,MeanSlowdown,1.1875,153
FCFS,MaxRew,-8.061379139661227,153
FCFS,MeanRew_upper,-13.688513208246558,153
FCFS,MeanSlowdown,1.1875,154
FCFS,MaxRew,-8.061379139661227,154
FCFS,MeanRew_upper,-13.688513208246558,154
FCFS,MeanSlowdown,1.1875,155
FCFS,MaxRew,-8.061379139661227,155
FCFS,MeanRew_upper,-13.688513208246558,155
FCFS,MeanSlowdown,1.1875,156
FCFS,MaxRew,-8.061379139661227,156
FCFS,MeanRew_upper,-13.688513208246558,156
FCFS,MeanSlowdown,1.1875,157
FCFS,MaxRew,-8.061379139661227,157
FCFS,MeanRew_upper,-13.688513208246558,157
FCFS,MeanSlowdown,1.1875,158
FCFS,MaxRew,-8.061379139661227,158
FCFS,MeanRew_upper,-13.688513208246558,158
FCFS,MeanSlowdown,1.1875,159
FCFS,MaxRew,-8.061379139661227,159
FCFS,MeanRew_upper,-13.688513208246558,159
FCFS,MeanSlowdown,1.1875,160
FCFS,MaxRew,-8.061379139661227,160
FCFS,MeanRew_upper,-13.688513208246558,160
FCFS,MeanSlowdown,1.1875,161
FCFS,MaxRew,-8.061379139661227,161
FCFS,MeanRew_upper,-13.688513208246558,161
FCFS,MeanSlowdown,1.1875,162
FCFS,MaxRew,-8.061379139661227,162
FCFS,MeanRew_upper,-13.688513208246558,162
FCFS,MeanSlowdown,1.1875,163
FCFS,MaxRew,-8.061379139661227,163
FCFS,MeanRew_upper,-13.688513208246558,163
FCFS,MeanSlowdown,1.1875,164
FCFS,MaxRew,-8.061379139661227,164
FCFS,MeanRew_upper,-13.688513208246558,164
FCFS,MeanSlowdown,1.1875,165
FCFS,MaxRew,-8.061379139661227,165
FCFS,MeanRew_upper,-13.688513208246558,165
FCFS,MeanSlowdown,1.1875,166
FCFS,MaxRew,-8.061379139661227,166
FCFS,MeanRew_upper,-13.688513208246558,166
FCFS,MeanSlowdown,1.1875,167
FCFS,MaxRew,-8.061379139661227,167
FCFS,MeanRew_upper,-13.688513208246558,167
FCFS,MeanSlowdown,1.1875,168
FCFS,MaxRew,-8.061379139661227,168
FCFS,MeanRew_upper,-13.688513208246558,168
FCFS,MeanSlowdown,1.1875,169
FCFS,MaxRew,-8.061379139661227,169
FCFS,MeanRew_upper,-13.688513208246558,169
FCFS,MeanSlowdown,1.1875,170
FCFS,MaxRew,-8.061379139661227,170
FCFS,MeanRew_upper,-13.688513208246558,170
